model,arm,multiplier,cli,tier,tier_index,mode,raw_pull,clipped_pull,n_framings,n_anchor_arms
MiMo,x2,2.0,CLI.C.569302802,Fortune,1,think,-0.025020850708924104,0.0,1,1
MiMo,pooled,,CLI.C.569302802,Fortune,1,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.569302802,Fortune,1,think,0.3511259382819016,0.36363636363636365,1,2
MiMo,x05,0.5,CLI.C.569302802,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.569302802,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569302802,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569302802,Layperson,2,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.569302802,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.569302802,Layperson,2,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.569302802,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.569302802,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569302802,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569302802,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.569302802,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.569302802,Law student,3,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.569302802,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.569302802,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.569302802,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.569302802,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.569302802,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.569302802,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.569302802,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.569302802,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569302802,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569302802,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.569302802,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.569302802,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.569614162,Fortune,1,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.569614162,Fortune,1,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569614162,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569614162,Fortune,1,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.569614162,Fortune,1,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.569614162,Fortune,1,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.569614162,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.569614162,Layperson,2,think,0.0,0.0,1,1
MiMo,x2,2.0,CLI.C.569614162,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569614162,Layperson,2,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.569614162,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.569614162,Layperson,2,think,0.5,0.5,1,2
MiMo,x05,0.5,CLI.C.569614162,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.569614162,Law student,3,think,0.0,0.0,1,1
MiMo,x2,2.0,CLI.C.569614162,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569614162,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.569614162,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.569614162,Law student,3,think,0.5,0.5,1,2
MiMo,x05,0.5,CLI.C.569614162,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.569614162,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.569614162,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.569614162,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.569614162,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.569614162,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.569614162,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.569614162,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569614162,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.569614162,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.569614162,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.569614162,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573294677,Fortune,1,non,0.0,0.0,1,1
MiMo,x05,0.5,CLI.C.573294677,Fortune,1,think,0.0,0.0,1,1
MiMo,x2,2.0,CLI.C.573294677,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573294677,Fortune,1,think,0.0,0.0,1,1
MiMo,pooled,,CLI.C.573294677,Fortune,1,non,0.5,0.5,1,2
MiMo,pooled,,CLI.C.573294677,Fortune,1,think,0.0,0.0,1,2
MiMo,x05,0.5,CLI.C.573294677,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573294677,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573294677,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573294677,Layperson,2,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573294677,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573294677,Layperson,2,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573294677,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573294677,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573294677,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573294677,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573294677,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573294677,Law student,3,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573294677,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.573294677,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573294677,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573294677,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.573294677,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.573294677,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.573294677,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573294677,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573294677,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573294677,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573294677,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573294677,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573503630,Fortune,1,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573503630,Fortune,1,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573503630,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573503630,Fortune,1,think,1.1075763205015403,1.0,1,1
MiMo,pooled,,CLI.C.573503630,Fortune,1,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573503630,Fortune,1,think,1.0537881602507702,1.0,1,2
MiMo,x05,0.5,CLI.C.573503630,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573503630,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573503630,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573503630,Layperson,2,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573503630,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573503630,Layperson,2,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573503630,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573503630,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573503630,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573503630,Law student,3,think,1.7119981573473568,1.0,1,1
MiMo,pooled,,CLI.C.573503630,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573503630,Law student,3,think,1.3559990786736784,1.0,1,2
MiMo,x05,0.5,CLI.C.573503630,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.573503630,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573503630,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573503630,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.573503630,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.573503630,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.573503630,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573503630,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573503630,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573503630,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573503630,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573503630,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573732498,Fortune,1,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573732498,Fortune,1,think,0.0,0.0,1,1
MiMo,x2,2.0,CLI.C.573732498,Fortune,1,non,0.33517691320107457,0.33517691320107457,1,1
MiMo,x2,2.0,CLI.C.573732498,Fortune,1,think,-0.9922961584199369,0.0,1,1
MiMo,pooled,,CLI.C.573732498,Fortune,1,non,0.6675884566005372,0.6675884566005372,1,2
MiMo,pooled,,CLI.C.573732498,Fortune,1,think,-0.49614807920996845,0.0,1,2
MiMo,x05,0.5,CLI.C.573732498,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573732498,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573732498,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573732498,Layperson,2,think,0.0,0.0,1,1
MiMo,pooled,,CLI.C.573732498,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573732498,Layperson,2,think,0.5,0.5,1,2
MiMo,x05,0.5,CLI.C.573732498,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573732498,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573732498,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573732498,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573732498,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573732498,Law student,3,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573732498,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.573732498,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573732498,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573732498,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.573732498,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.573732498,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.573732498,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573732498,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573732498,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573732498,Chief judge,5,think,0.0,0.0,1,1
MiMo,pooled,,CLI.C.573732498,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573732498,Chief judge,5,think,0.5,0.5,1,2
MiMo,x05,0.5,CLI.C.573962260,Fortune,1,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573962260,Fortune,1,think,0.5253866845998655,0.5253866845998655,1,1
MiMo,x2,2.0,CLI.C.573962260,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573962260,Fortune,1,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573962260,Fortune,1,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573962260,Fortune,1,think,0.7626933422999327,0.7626933422999327,1,2
MiMo,x05,0.5,CLI.C.573962260,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573962260,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573962260,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573962260,Layperson,2,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573962260,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573962260,Layperson,2,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573962260,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573962260,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573962260,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573962260,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573962260,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573962260,Law student,3,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573962260,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.573962260,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573962260,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573962260,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.573962260,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.573962260,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.573962260,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573962260,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573962260,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573962260,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573962260,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573962260,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573980528,Fortune,1,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573980528,Fortune,1,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573980528,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573980528,Fortune,1,think,0.7975025312183598,0.7975025312183598,1,1
MiMo,pooled,,CLI.C.573980528,Fortune,1,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573980528,Fortune,1,think,0.8987512656091798,0.8987512656091798,1,2
MiMo,x05,0.5,CLI.C.573980528,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573980528,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573980528,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573980528,Layperson,2,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573980528,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573980528,Layperson,2,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573980528,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573980528,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573980528,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573980528,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573980528,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573980528,Law student,3,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.573980528,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.573980528,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573980528,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.573980528,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.573980528,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.573980528,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.573980528,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.573980528,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573980528,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.573980528,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.573980528,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.573980528,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574100275,Fortune,1,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574100275,Fortune,1,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574100275,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574100275,Fortune,1,think,0.0,0.0,1,1
MiMo,pooled,,CLI.C.574100275,Fortune,1,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574100275,Fortune,1,think,0.5,0.5,1,2
MiMo,x05,0.5,CLI.C.574100275,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574100275,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574100275,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574100275,Layperson,2,think,0.0,0.0,1,1
MiMo,pooled,,CLI.C.574100275,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574100275,Layperson,2,think,0.5,0.5,1,2
MiMo,x05,0.5,CLI.C.574100275,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574100275,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574100275,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574100275,Law student,3,think,0.0,0.0,1,1
MiMo,pooled,,CLI.C.574100275,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574100275,Law student,3,think,0.5,0.5,1,2
MiMo,x05,0.5,CLI.C.574100275,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.574100275,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.574100275,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.574100275,Expert,4,think,0.0,0.0,2,1
MiMo,pooled,,CLI.C.574100275,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.574100275,Expert,4,think,0.5,0.5,2,2
MiMo,x05,0.5,CLI.C.574100275,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574100275,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574100275,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574100275,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574100275,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574100275,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574123445,Fortune,1,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574123445,Fortune,1,think,0.013509060955518945,0.013509060955518945,1,1
MiMo,x2,2.0,CLI.C.574123445,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574123445,Fortune,1,think,-0.6496694995278565,0.0,1,1
MiMo,pooled,,CLI.C.574123445,Fortune,1,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574123445,Fortune,1,think,-0.31808021928616875,0.0067545304777594725,1,2
MiMo,x05,0.5,CLI.C.574123445,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574123445,Layperson,2,think,0.3871499176276771,0.3871499176276771,1,1
MiMo,x2,2.0,CLI.C.574123445,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574123445,Layperson,2,think,0.010094428706326632,0.010094428706326632,1,1
MiMo,pooled,,CLI.C.574123445,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574123445,Layperson,2,think,0.19862217316700187,0.19862217316700187,1,2
MiMo,x05,0.5,CLI.C.574123445,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574123445,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574123445,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574123445,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574123445,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574123445,Law student,3,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574123445,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.574123445,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.574123445,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.574123445,Expert,4,think,0.5050472143531634,0.5050472143531634,2,1
MiMo,pooled,,CLI.C.574123445,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.574123445,Expert,4,think,0.7525236071765817,0.7525236071765817,2,2
MiMo,x05,0.5,CLI.C.574123445,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574123445,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574123445,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574123445,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574123445,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574123445,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574324080,Fortune,1,non,-0.6962408188380524,0.0,1,1
MiMo,x05,0.5,CLI.C.574324080,Fortune,1,think,0.4166725629765201,0.4166725629765201,1,1
MiMo,x2,2.0,CLI.C.574324080,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574324080,Fortune,1,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574324080,Fortune,1,non,0.15187959058097378,0.5,1,2
MiMo,pooled,,CLI.C.574324080,Fortune,1,think,0.7083362814882601,0.7083362814882601,1,2
MiMo,x05,0.5,CLI.C.574324080,Layperson,2,non,-0.6962408188380524,0.0,1,1
MiMo,x05,0.5,CLI.C.574324080,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574324080,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574324080,Layperson,2,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574324080,Layperson,2,non,0.15187959058097378,0.5,1,2
MiMo,pooled,,CLI.C.574324080,Layperson,2,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574324080,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574324080,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574324080,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574324080,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574324080,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574324080,Law student,3,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574324080,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.574324080,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.574324080,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.574324080,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.574324080,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.574324080,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.574324080,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574324080,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574324080,Chief judge,5,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574324080,Chief judge,5,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574324080,Chief judge,5,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574324080,Chief judge,5,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574502602,Fortune,1,non,0.5471797594220911,0.5471797594220911,1,1
MiMo,x05,0.5,CLI.C.574502602,Fortune,1,think,0.31175140693409953,0.31175140693409953,1,1
MiMo,x2,2.0,CLI.C.574502602,Fortune,1,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574502602,Fortune,1,think,0.0,0.0,1,1
MiMo,pooled,,CLI.C.574502602,Fortune,1,non,0.7735898797110455,0.7735898797110455,1,2
MiMo,pooled,,CLI.C.574502602,Fortune,1,think,0.15587570346704976,0.15587570346704976,1,2
MiMo,x05,0.5,CLI.C.574502602,Layperson,2,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574502602,Layperson,2,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574502602,Layperson,2,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574502602,Layperson,2,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574502602,Layperson,2,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574502602,Layperson,2,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574502602,Law student,3,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574502602,Law student,3,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574502602,Law student,3,non,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574502602,Law student,3,think,1.0,1.0,1,1
MiMo,pooled,,CLI.C.574502602,Law student,3,non,1.0,1.0,1,2
MiMo,pooled,,CLI.C.574502602,Law student,3,think,1.0,1.0,1,2
MiMo,x05,0.5,CLI.C.574502602,Expert,4,non,1.0,1.0,2,1
MiMo,x05,0.5,CLI.C.574502602,Expert,4,think,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.574502602,Expert,4,non,1.0,1.0,2,1
MiMo,x2,2.0,CLI.C.574502602,Expert,4,think,1.0,1.0,2,1
MiMo,pooled,,CLI.C.574502602,Expert,4,non,1.0,1.0,2,2
MiMo,pooled,,CLI.C.574502602,Expert,4,think,1.0,1.0,2,2
MiMo,x05,0.5,CLI.C.574502602,Chief judge,5,non,1.0,1.0,1,1
MiMo,x05,0.5,CLI.C.574502602,Chief judge,5,think,1.0,1.0,1,1
MiMo,x2,2.0,CLI.C.574502602,Chief judge,5,non,1.0,1.0,1,1
